class,id,text,text_length,words_per_sentence,sentiment,polarity,subjectivity,aspects
0,185,ive problem gay couple marrying kid straight couple adopt well,62,10,0.308333333,0.308333333,0.491666667,[]
0,186,quote link anything make u think youre spinning like tend spin everything elseheres something didnt think say inherent human dignity derivative imageofgod claim first make certainly inherent derived second insult entire human race claim human dignity dependent upon anything else im sorry think little human,307,45,-0.022321429,-0.022321429,0.34297619,[]
0,187,conception person humanall living thing belong specie foetus living thing reason foetus must belong specie specie humana fingernail dead considered living human develop humanthe sperm ha half chromosome humanthe unique human key element cut nail dna nail replicated living person nail foetus destroyed replicated unique dna destroyed never see earth individual ha gone forever howver man nail clipped still alive,412,60,0.053703704,0.053703704,0.507407407,[]
0,188,think perhaps youre confused know meaningful definion term god pertains reality mention science history implies interested reality evidence support mythological deity god god odin easter bunny yes evidence existence mytholgoical god yes evidence universe wa created statement even ha meaning universe always wa always beps easter bunnymach,339,47,0.116666667,0.116666667,0.566666667,['easter bunny']
0,189,change time gradual change time morphological change tend happen change environment difference micro evolution macro evolution number step macro evolution bunch micro evoltultions add two population compare used interbreed reason add mircroevolution event become different,272,35,0.0,0.0,0.6,['environment']
0,190,idea abortion population control absurd especially forced abortion someone mentioned post ago anyone ha read biology book know world ha method population control dont need stuff like,182,27,-0.55,-0.55,0.7,[]
0,191,well guess nato basicallyp summed upstupid stupid doe,53,8,-0.8,-0.8,1.0,['doe']
0,192,need read people say thoroughly think respond said many simpler word didnt mean must shall aggressive ha shown case happen may happened still might dont know might even say likely happen cant say wont sometimes people behave aggressively gun,241,39,0.0625,0.0625,0.729166667,[]
0,193,really world forest risk farm land nonpaper logging paper replaced post consumer waste increasing rate paper people use today contains least recycled paper,155,23,-0.1,-0.1,0.2,[]
0,194,blatantly obvious fact nature intellectually honest expert field accept,71,9,0.3,0.3,0.7,['fact']
0,195,increase complexity readily achieved via incremental change,59,7,0.2,0.2,0.5,['complexity']
0,196,thread isnt signature started responding thread attacking people signature wed serious trouble especially emoticonxangel,120,14,-0.177777778,-0.177777778,0.622222222,[]
0,197,well vote seems working enough seeing prolife judge appointed within year interesting im takin cheesecake break,111,16,0.25,0.25,0.5,['cheesecake']
0,198,well well ignore fact think dinos modern day reptile well ignore fact assuming go today must gone something rant daily basis said anything reptile dinosaur,155,25,0.1,0.1,0.15,[]
0,199,would bush look people hated much revolted would bad publicity quite embarrassment wouldnt want country leader,110,16,-0.466666667,-0.466666667,0.522222222,['bush']
0,200,actually mega didnt make claim reposted editorial,49,7,0.0,0.0,0.1,['editorial']
0,201,obama way standing government would patriotic thing someone could,65,9,0.0,0.0,0.0,['obama']
0,202,strawman argument whatever one wish one body argument soley one doe another attached ever one,93,15,0.0,0.0,0.0,[]
0,203,course according one singularly deranged poster republican truly progay cant show doncha know democrat paying phonybaloney lip service u,136,19,0.0,0.0,0.0,[]
0,204,pot right however stop dropping acid,36,6,0.285714286,0.285714286,0.535714286,"['pot', 'acid']"
0,205,everyone regardless marriage youre one seems think straight gay marriage litmus test thing,90,13,0.308333333,0.308333333,0.491666667,['marriage']
0,206,actually isnt complex complicated requires diligent study difficult concept grasp basic doe become evident creationists arent willing put effort,144,19,-0.114285714,-0.114285714,0.517857143,['concept']
0,207,thisalarm routine patrol armed police crime uk independent,58,8,0.0,0.0,0.125,['patrol']
0,208,hi jitobear also prochoice comment jumped though think seen awful cultural conditioning could wrong scientific basis human person stage development vast majority abortion occur worry suggesting negative cant help stigma woman chooses abort pregnancy woman feel need apologize relation abortion control one body,310,43,-0.283333333,-0.283333333,0.583333333,[]
0,209,people say make strawman argumentssimply put enough justify concern,67,9,0.0,0.0,0.5,[]
0,210,meticulously preserved unchanging book bible arent compelling,61,7,0.3,0.3,0.6,[]
0,211,section indiana constitution section armsright bear people shall right bear arm defense state,93,13,0.285714286,0.285714286,0.535714286,['indiana']
0,212,bertvan suspect process acknowledged people realize unlikely natural selection ever actually created anything,109,13,-0.133333333,-0.133333333,0.333333333,['selection']
0,213,think steeeve noting one central tenet catholicism ecclesiastical authority isnt like disagreeing color choir robe dont recognize authority pope basically arent really catholic,176,23,0.0,0.0,0.175,['pope']
0,214,make one prophetic emoticonxangel sky black shadow powerfulgods domain judged unseenobviously prophetic th dimensional superstring theory governor universe physical property unforseen way dont see quite obvious rational world completely absurd like analysis scripture work opninion,281,35,-0.166666667,-0.166666667,0.519047619,[]
0,215,worse pandion example told arn subject back april th,52,9,-0.188888889,-0.188888889,0.311111111,[]
0,216,ha begun would rather,21,4,0.0,0.0,0.0,[]
0,217,well say wa nitpicky wa objecting wa way original wording suggested change wa occurring order avoid competition assuming wa due selection competition larger bird wa putative agent selectionincidentally suspect live side atlantic,228,32,0.063939394,0.063939394,0.505,['wording']
0,218,well usual creationist trying make arguement science using moral viewpoint forget pseudo science trying discredit evolution geochronology come religion ha exact answer question origin like science ha say subjectits much succinct way wish could front,249,35,0.05,0.05,0.2375,[]
0,219,emoticonxrolleyes say im crazy guy interrogates rock emoticonxrolleyes,70,8,-0.6,-0.6,0.9,[]
0,220,first gun owner say ban gun mean want ban gun gun banner guy want muck argument dont want ban gun gun however statement get ban following nelson pete shield founder handgun control inc,184,33,-0.020833333,-0.020833333,0.373611111,['pete']
0,221,case disagreement interpretation evidence science versus science fictionit direct accusation curator bird smithsonian institution proponent dino bird storynot say crackpot creationistthese two many scientist embarrassed outrageous dishonesty contemporary,254,28,-0.058333333,-0.058333333,0.516666667,['scientist']
0,222,actually majority homosexual tell choice wacky gal tendency believe word homosexual particular subject word straight neonazicons,128,16,0.14,0.14,0.433333333,[]
0,223,one repeat one want take punitive action woman unless call carrying baby term punitive actionall want baby womb chance possible,127,20,0.05,0.05,0.55,[]
0,224,im sure emphasis limb come possible result genetic variance ill bite people born six finger example new part existing structureon human le,138,22,0.027272727,0.027272727,0.688686869,[]
0,225,well excuuuuse screwed post nice day,36,6,0.6,0.6,1.0,['post']
