class,id,text,text_length,words_per_sentence,sentiment,polarity,subjectivity
0,177,actually didnt first record melanic form wa presumably melanic individual appeared biston bebularia well moth know similar mutation occucrred moth north america year record b betualriathere actually several allele gene responsible color form dominence hierarchy fully black morph called carbonaria top dominant typical recessive intermediate form referred insularia uncommon rate observed b betularia industrialized area carbonaria,431,56.0,0.14166666666666666,0.14166666666666666,0.4216666666666667
0,178,listen forgotten ever learn real true world either back insult fact get lost becoming painfully obvious attempting reason exercise futility kind like trying travel point point b merrygoround,190,28.0,0.31499999999999995,0.31499999999999995,0.645
0,179,actually dont faith science good science demand test repeatedly vast majority religion demand accept without question,117,16.0,0.2333333333333333,0.2333333333333333,0.5666666666666668
0,180,paid attention batfe said yes people dont want close border prefer border control,81,13.0,0.0,0.0,0.0
0,181,yes homo habilus wa monkey ive telling people year,50,9.0,-0.05,-0.05,0.0
0,182,amendment part constitution,27,3.0,0.0,0.0,0.0
0,183,hope fun carrying pistol post office lobby,42,7.0,0.3,0.3,0.2
0,184,given hold opinion would challenge show stated,46,7.0,0.0,0.0,0.0
0,185,ive problem gay couple marrying kid straight couple adopt well,62,10.0,0.30833333333333335,0.30833333333333335,0.4916666666666667
0,186,quote link anything make u think youre spinning like tend spin everything elseheres something didnt think say inherent human dignity derivative imageofgod claim first make certainly inherent derived second insult entire human race claim human dignity dependent upon anything else im sorry think little human,307,45.0,-0.02232142857142857,-0.02232142857142857,0.3429761904761905
0,187,conception person humanall living thing belong specie foetus living thing reason foetus must belong specie specie humana fingernail dead considered living human develop humanthe sperm ha half chromosome humanthe unique human key element cut nail dna nail replicated living person nail foetus destroyed replicated unique dna destroyed never see earth individual ha gone forever howver man nail clipped still alive,412,60.0,0.0537037037037037,0.0537037037037037,0.5074074074074075
0,188,think perhaps youre confused know meaningful definion term god pertains reality mention science history implies interested reality evidence support mythological deity god god odin easter bunny yes evidence existence mytholgoical god yes evidence universe wa created statement even ha meaning universe always wa always beps easter bunnymach,339,47.0,0.11666666666666665,0.11666666666666665,0.5666666666666667
0,189,change time gradual change time morphological change tend happen change environment difference micro evolution macro evolution number step macro evolution bunch micro evoltultions add two population compare used interbreed reason add mircroevolution event become different,272,35.0,0.0,0.0,0.6
0,190,idea abortion population control absurd especially forced abortion someone mentioned post ago anyone ha read biology book know world ha method population control dont need stuff like,182,27.0,-0.55,-0.55,0.7
0,191,well guess nato basicallyp summed upstupid stupid doe,53,8.0,-0.7999999999999999,-0.7999999999999999,1.0
0,192,need read people say thoroughly think respond said many simpler word didnt mean must shall aggressive ha shown case happen may happened still might dont know might even say likely happen cant say wont sometimes people behave aggressively gun,241,39.0,0.0625,0.0625,0.7291666666666666
0,193,really world forest risk farm land nonpaper logging paper replaced post consumer waste increasing rate paper people use today contains least recycled paper,155,23.0,-0.09999999999999999,-0.09999999999999999,0.20000000000000004
0,194,blatantly obvious fact nature intellectually honest expert field accept,71,9.0,0.3,0.3,0.7
0,195,increase complexity readily achieved via incremental change,59,7.0,0.2,0.2,0.5
0,196,thread isnt signature started responding thread attacking people signature wed serious trouble especially emoticonxangel,120,14.0,-0.17777777777777778,-0.17777777777777778,0.6222222222222222
0,197,well vote seems working enough seeing prolife judge appointed within year interesting im takin cheesecake break,111,16.0,0.25,0.25,0.5
0,198,well well ignore fact think dinos modern day reptile well ignore fact assuming go today must gone something rant daily basis said anything reptile dinosaur,155,25.0,0.1,0.1,0.15
0,199,would bush look people hated much revolted would bad publicity quite embarrassment wouldnt want country leader,110,16.0,-0.4666666666666666,-0.4666666666666666,0.5222222222222221
0,200,actually mega didnt make claim reposted editorial,49,7.0,0.0,0.0,0.1
0,201,obama way standing government would patriotic thing someone could,65,9.0,0.0,0.0,0.0
0,202,strawman argument whatever one wish one body argument soley one doe another attached ever one,93,15.0,0.0,0.0,0.0
0,203,course according one singularly deranged poster republican truly progay cant show doncha know democrat paying phonybaloney lip service u,136,19.0,0.0,0.0,0.0
0,204,pot right however stop dropping acid,36,6.0,0.2857142857142857,0.2857142857142857,0.5357142857142857
0,205,everyone regardless marriage youre one seems think straight gay marriage litmus test thing,90,13.0,0.30833333333333335,0.30833333333333335,0.4916666666666667
0,206,actually isnt complex complicated requires diligent study difficult concept grasp basic doe become evident creationists arent willing put effort,144,19.0,-0.1142857142857143,-0.1142857142857143,0.5178571428571429
0,207,thisalarm routine patrol armed police crime uk independent,58,8.0,0.0,0.0,0.125
0,208,hi jitobear also prochoice comment jumped though think seen awful cultural conditioning could wrong scientific basis human person stage development vast majority abortion occur worry suggesting negative cant help stigma woman chooses abort pregnancy woman feel need apologize relation abortion control one body,310,43.0,-0.2833333333333333,-0.2833333333333333,0.5833333333333334
0,209,people say make strawman argumentssimply put enough justify concern,67,9.0,0.0,0.0,0.5
0,210,meticulously preserved unchanging book bible arent compelling,61,7.0,0.3,0.3,0.6
0,211,section indiana constitution section armsright bear people shall right bear arm defense state,93,13.0,0.2857142857142857,0.2857142857142857,0.5357142857142857
0,212,bertvan suspect process acknowledged people realize unlikely natural selection ever actually created anything,109,13.0,-0.13333333333333333,-0.13333333333333333,0.3333333333333333
0,213,think steeeve noting one central tenet catholicism ecclesiastical authority isnt like disagreeing color choir robe dont recognize authority pope basically arent really catholic,176,23.0,0.0,0.0,0.175
0,214,make one prophetic emoticonxangel sky black shadow powerfulgods domain judged unseenobviously prophetic th dimensional superstring theory governor universe physical property unforseen way dont see quite obvious rational world completely absurd like analysis scripture work opninion,281,35.0,-0.16666666666666666,-0.16666666666666666,0.519047619047619
0,215,worse pandion example told arn subject back april th,52,9.0,-0.18888888888888888,-0.18888888888888888,0.3111111111111111
0,216,ha begun would rather,21,4.0,0.0,0.0,0.0
0,217,well say wa nitpicky wa objecting wa way original wording suggested change wa occurring order avoid competition assuming wa due selection competition larger bird wa putative agent selectionincidentally suspect live side atlantic,228,32.0,0.06393939393939393,0.06393939393939393,0.505
